country_iso3,date,event_cnt,tone_mean,polarity_mean,hub_events,tone_norm,polarity_norm,event_cnt_norm,hub_events_norm,simple_score,simple_score_norm,event_cnt_z
BTN,2016-04-28,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
BTN,2016-05-05,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
BTN,2016-05-10,1,,682.0,1,0,0.015392949036247912,0.0,0.0,0.0,0.0,-0.29454447380165816
BTN,2016-05-26,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-01-11,2,,,2,0,0.0,0.0006788866259334691,0.0006793478260869565,0.00040742421559077893,0.0006790403593179648,-0.28046365429939735
CAF,2016-01-12,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-01-14,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-01-19,1,,6796.0,1,0,0.15338780300636481,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-01-20,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-01-22,2,,,2,0,0.0,0.0006788866259334691,0.0006793478260869565,0.00040742421559077893,0.0006790403593179648,-0.28046365429939735
CAF,2016-01-23,2,,,2,0,0.0,0.0006788866259334691,0.0006793478260869565,0.00040742421559077893,0.0006790403593179648,-0.28046365429939735
CAF,2016-02-10,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-02-11,2,,,2,0,0.0,0.0006788866259334691,0.0006793478260869565,0.00040742421559077893,0.0006790403593179648,-0.28046365429939735
CAF,2016-02-12,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-02-13,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-02-15,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-02-18,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-02-25,2,,,2,0,0.0,0.0006788866259334691,0.0006793478260869565,0.00040742421559077893,0.0006790403593179648,-0.28046365429939735
CAF,2016-02-26,6,,,6,0,0.0,0.0033944331296673455,0.0033967391304347825,0.002037121077953895,0.0033952017965898245,-0.224140376290354
CAF,2016-02-29,2,,,2,0,0.0,0.0006788866259334691,0.0006793478260869565,0.00040742421559077893,0.0006790403593179648,-0.28046365429939735
CAF,2016-03-01,2,,,2,0,0.0,0.0006788866259334691,0.0006793478260869565,0.00040742421559077893,0.0006790403593179648,-0.28046365429939735
CAF,2016-03-02,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-03-04,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-03-09,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-03-11,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-03-12,3,,,3,0,0.0,0.0013577732518669382,0.001358695652173913,0.0008148484311815579,0.0013580807186359296,-0.2663828347971365
CAF,2016-03-13,1,,3030.0,1,0,0.06838802870942988,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-03-14,5,,5912.0,5,0,0.13343565205615493,0.0027155465037338763,0.002717391304347826,0.0016296968623631157,0.0027161614372718593,-0.23822119579261483
CAF,2016-03-15,2,,7100.0,2,0,0.16024917618381257,0.0006788866259334691,0.0006793478260869565,0.00040742421559077893,0.0006790403593179648,-0.28046365429939735
CAF,2016-03-17,2,,,2,0,0.0,0.0006788866259334691,0.0006793478260869565,0.00040742421559077893,0.0006790403593179648,-0.28046365429939735
CAF,2016-03-31,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-04-01,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-04-02,2,,,2,0,0.0,0.0006788866259334691,0.0006793478260869565,0.00040742421559077893,0.0006790403593179648,-0.28046365429939735
CAF,2016-04-04,22,,,22,0,0.0,0.014256619144602852,0.014266304347826086,0.008555908527406359,0.014259847545677263,0.001152735745819396
CAF,2016-04-05,21,,,21,0,0.0,0.013577732518669382,0.01358695652173913,0.00814848431181558,0.013580807186359298,-0.01292808375644144
CAF,2016-04-06,4,,,4,0,0.0,0.002036659877800407,0.0020380434782608695,0.0012222726467723368,0.0020371210779538945,-0.25230201529487567
CAF,2016-04-08,3,,,3,0,0.0,0.0013577732518669382,0.001358695652173913,0.0008148484311815579,0.0013580807186359296,-0.2663828347971365
CAF,2016-04-09,4,,,4,0,0.0,0.002036659877800407,0.0020380434782608695,0.0012222726467723368,0.0020371210779538945,-0.25230201529487567
CAF,2016-04-10,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-04-11,2,,,2,0,0.0,0.0006788866259334691,0.0006793478260869565,0.00040742421559077893,0.0006790403593179648,-0.28046365429939735
CAF,2016-04-12,2,,,2,0,0.0,0.0006788866259334691,0.0006793478260869565,0.00040742421559077893,0.0006790403593179648,-0.28046365429939735
CAF,2016-04-13,2,,,2,0,0.0,0.0006788866259334691,0.0006793478260869565,0.00040742421559077893,0.0006790403593179648,-0.28046365429939735
CAF,2016-04-17,3,,,3,0,0.0,0.0013577732518669382,0.001358695652173913,0.0008148484311815579,0.0013580807186359296,-0.2663828347971365
CAF,2016-04-18,3,,,3,0,0.0,0.0013577732518669382,0.001358695652173913,0.0008148484311815579,0.0013580807186359296,-0.2663828347971365
CAF,2016-04-19,4,,,4,0,0.0,0.002036659877800407,0.0020380434782608695,0.0012222726467723368,0.0020371210779538945,-0.25230201529487567
CAF,2016-04-20,5,,,5,0,0.0,0.0027155465037338763,0.002717391304347826,0.0016296968623631157,0.0027161614372718593,-0.23822119579261483
CAF,2016-04-21,5,,,5,0,0.0,0.0027155465037338763,0.002717391304347826,0.0016296968623631157,0.0027161614372718593,-0.23822119579261483
CAF,2016-04-24,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-04-25,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-04-26,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-04-28,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-04-29,2,,,2,0,0.0,0.0006788866259334691,0.0006793478260869565,0.00040742421559077893,0.0006790403593179648,-0.28046365429939735
CAF,2016-05-01,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-05-02,3,,,3,0,0.0,0.0013577732518669382,0.001358695652173913,0.0008148484311815579,0.0013580807186359296,-0.2663828347971365
CAF,2016-05-04,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-05-05,2,,,2,0,0.0,0.0006788866259334691,0.0006793478260869565,0.00040742421559077893,0.0006790403593179648,-0.28046365429939735
CAF,2016-05-08,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-05-10,2,,,2,0,0.0,0.0006788866259334691,0.0006793478260869565,0.00040742421559077893,0.0006790403593179648,-0.28046365429939735
CAF,2016-05-11,1,,478.0,1,0,0.010788606509276396,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-05-12,1,,589.0,1,0,0.013293910531305015,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-05-13,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-05-15,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-05-21,2,,,2,0,0.0,0.0006788866259334691,0.0006793478260869565,0.00040742421559077893,0.0006790403593179648,-0.28046365429939735
CAF,2016-05-23,3,,3082.0,3,0,0.06956168464767752,0.0013577732518669382,0.001358695652173913,0.0008148484311815579,0.0013580807186359296,-0.2663828347971365
CAF,2016-05-25,5,,,5,0,0.0,0.0027155465037338763,0.002717391304347826,0.0016296968623631157,0.0027161614372718593,-0.23822119579261483
CAF,2016-05-26,2,,,2,0,0.0,0.0006788866259334691,0.0006793478260869565,0.00040742421559077893,0.0006790403593179648,-0.28046365429939735
CAF,2016-05-27,4,,,4,0,0.0,0.002036659877800407,0.0020380434782608695,0.0012222726467723368,0.0020371210779538945,-0.25230201529487567
CAF,2016-05-28,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-05-29,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-05-30,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-06-02,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-06-03,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAF,2016-06-04,3,,,3,0,0.0,0.0013577732518669382,0.001358695652173913,0.0008148484311815579,0.0013580807186359296,-0.2663828347971365
CAF,2023-01-02,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAN,2016-01-01,9,,1526.3333333333333,9,0,0.03444981116176891,0.005431093007467753,0.005434782608695652,0.0032593937247262315,0.0054323228745437185,-0.18189791778357148
CAN,2016-01-02,2,,,2,0,0.0,0.0006788866259334691,0.0006793478260869565,0.00040742421559077893,0.0006790403593179648,-0.28046365429939735
CAN,2016-01-03,3,,,3,0,0.0,0.0013577732518669382,0.001358695652173913,0.0008148484311815579,0.0013580807186359296,-0.2663828347971365
CAN,2016-01-04,6,,,6,0,0.0,0.0033944331296673455,0.0033967391304347825,0.002037121077953895,0.0033952017965898245,-0.224140376290354
CAN,2016-01-05,14,,2725.25,14,0,0.06150972780210355,0.008825526137135099,0.008831521739130434,0.005296514802680127,0.008827524671133543,-0.1114938202722673
CAN,2016-01-06,15,,2130.4,15,0,0.04808378097774568,0.009504412763068567,0.009510869565217392,0.0057039390182709055,0.009506565030451507,-0.09741300077000646
CAN,2016-01-07,9,,4032.0,9,0,0.09100347582720174,0.005431093007467753,0.005434782608695652,0.0032593937247262315,0.0054323228745437185,-0.18189791778357148
CAN,2016-01-08,19,,2361.0,19,0,0.05328849365774387,0.012219959266802444,0.012228260869565218,0.007333635880634022,0.012222726467723368,-0.041089722760963114
CAN,2016-01-09,7,,,7,0,0.0,0.004073319755600814,0.004076086956521739,0.0024445452935446736,0.004074242155907789,-0.21005955678809315
CAN,2016-01-10,8,,550.0,8,0,0.012413668577619283,0.0047522063815342835,0.004755434782608696,0.0028519695091354528,0.004753282515225754,-0.19597873728583232
CAN,2016-01-11,10,,1216.5,10,0,0.02745677786304338,0.006109979633401222,0.006114130434782609,0.003666817940317011,0.006111363233861684,-0.16781709828131064
CAN,2016-01-12,17,,969.0,17,0,0.021870627003114703,0.010862186014935505,0.010869565217391304,0.006518787449452463,0.010864645749087437,-0.06925136176548478
CAN,2016-01-13,53,,825.75,53,0,0.018637430596307496,0.035302104548540394,0.035326086956521736,0.021186059210720507,0.03531009868453417,0.43765814031590533
CAN,2016-01-14,28,,3194.0,28,0,0.0720895589762109,0.018329938900203666,0.018342391304347828,0.011000453820951033,0.018334089701585052,0.08563765275938441
CAN,2016-01-15,24,,2283.3333333333335,24,0,0.051535533185874,0.015614392396469789,0.015625,0.009370756958587915,0.015617928264313189,0.029314374750341068
CAN,2016-01-16,2,,976.0,2,0,0.022028619148648038,0.0006788866259334691,0.0006793478260869565,0.00040742421559077893,0.0006790403593179648,-0.28046365429939735
CAN,2016-01-17,5,,6416.0,5,0,0.14481108653455513,0.0027155465037338763,0.002717391304347826,0.0016296968623631157,0.0027161614372718593,-0.23822119579261483
CAN,2016-01-18,11,,16.0,11,0,0.00036112490407619736,0.006788866259334691,0.006793478260869565,0.00407424215590779,0.006790403593179649,-0.1537362787790498
CAN,2016-01-19,10,,4117.0,10,0,0.09292195188010653,0.006109979633401222,0.006114130434782609,0.003666817940317011,0.006111363233861684,-0.16781709828131064
CAN,2016-01-20,14,,9358.5,14,0,0.2112242134248183,0.008825526137135099,0.008831521739130434,0.005296514802680127,0.008827524671133543,-0.1114938202722673
CAN,2016-01-21,15,,,15,0,0.0,0.009504412763068567,0.009510869565217392,0.0057039390182709055,0.009506565030451507,-0.09741300077000646
CAN,2016-01-22,39,,1297.0,39,0,0.029273687536676748,0.025797691785471828,0.025815217391304348,0.015482120192449603,0.02580353365408267,0.24052666728425362
CAN,2016-01-23,20,,3294.0,20,0,0.07434658962668714,0.012898845892735914,0.012907608695652174,0.007741060096224802,0.012901766827041335,-0.027008903258702276
CAN,2016-01-24,28,,3135.0,28,0,0.07075791089242991,0.018329938900203666,0.018342391304347828,0.011000453820951033,0.018334089701585052,0.08563765275938441
CAN,2016-01-25,23,,1461.0,23,0,0.032975217803457774,0.01493550577053632,0.014945652173913044,0.008963332742997137,0.014938887904995226,0.015233555248080233
CAN,2016-01-26,12,,608.0,12,0,0.0137227463548955,0.00746775288526816,0.007472826086956522,0.0044816663714985685,0.007469443952497613,-0.13965545927678896
CAN,2016-01-27,35,,661.3333333333334,35,0,0.014926496035149492,0.02308214528173795,0.02309782608695652,0.013852423330086485,0.023087372216810804,0.18420338927521027
CAN,2016-01-28,14,,484.5,14,0,0.010935313501557352,0.008825526137135099,0.008831521739130434,0.005296514802680127,0.008827524671133543,-0.1114938202722673
CAN,2016-01-29,12,,608.0,12,0,0.0137227463548955,0.00746775288526816,0.007472826086956522,0.0044816663714985685,0.007469443952497613,-0.13965545927678896
CAN,2016-01-30,4,,,4,0,0.0,0.002036659877800407,0.0020380434782608695,0.0012222726467723368,0.0020371210779538945,-0.25230201529487567
CAN,2016-01-31,8,,1413.5,8,0,0.03190312824448156,0.0047522063815342835,0.004755434782608696,0.0028519695091354528,0.004753282515225754,-0.19597873728583232
CAN,2016-02-01,113,,3252.0,113,0,0.07339863675348711,0.07603530210454854,0.07608695652173914,0.045631512146167244,0.07605252024361206,1.2825073104515556
CAN,2016-02-02,18,,608.0,18,0,0.0137227463548955,0.011541072640868975,0.01154891304347826,0.0069262116650432425,0.011543686108405402,-0.05517054226322395
CAN,2016-02-03,16,,,16,0,0.0,0.010183299389002037,0.010190217391304348,0.006111363233861685,0.010185605389769474,-0.08333218126774562
CAN,2016-02-04,21,,,21,0,0.0,0.013577732518669382,0.01358695652173913,0.00814848431181558,0.013580807186359298,-0.01292808375644144
CAN,2016-02-05,20,,1436.3333333333333,20,0,0.0324184835763403,0.012898845892735914,0.012907608695652174,0.007741060096224802,0.012901766827041335,-0.027008903258702276
CAN,2016-02-06,15,,,15,0,0.0,0.009504412763068567,0.009510869565217392,0.0057039390182709055,0.009506565030451507,-0.09741300077000646
CAN,2016-02-07,80,,913.0,80,0,0.020606689838848013,0.05363204344874406,0.05366847826086957,0.03218651303167154,0.05364418838611923,0.817840266876948
CAN,2016-02-08,21,,522.5,21,0,0.01179298514873832,0.013577732518669382,0.01358695652173913,0.00814848431181558,0.013580807186359298,-0.01292808375644144
CAN,2016-02-09,20,,,20,0,0.0,0.012898845892735914,0.012907608695652174,0.007741060096224802,0.012901766827041335,-0.027008903258702276
CAN,2016-02-10,37,,3541.0,37,0,0.07992145533336342,0.024439918533604887,0.024456521739130436,0.014667271761268044,0.024445452935446737,0.21236502827973194
CAN,2016-02-11,36,,,36,0,0.0,0.02376103190767142,0.02377717391304348,0.014259847545677265,0.02376641257612877,0.1982842087774711
CAN,2016-02-12,43,,3708.6666666666665,43,0,0.0837057433906619,0.028513238289205704,0.028532608695652172,0.017111817054812718,0.028519695091354526,0.29684994529329695
CAN,2016-02-13,13,,3160.0,13,0,0.07132216855504898,0.008146639511201629,0.008152173913043478,0.004889090587089347,0.008148484311815578,-0.12557463977452812
CAN,2016-02-14,12,,5703.0,12,0,0.1287184579966596,0.00746775288526816,0.007472826086956522,0.0044816663714985685,0.007469443952497613,-0.13965545927678896
CAN,2016-02-15,14,,,14,0,0.0,0.008825526137135099,0.008831521739130434,0.005296514802680127,0.008827524671133543,-0.1114938202722673
CAN,2016-02-16,9,,,9,0,0.0,0.005431093007467753,0.005434782608695652,0.0032593937247262315,0.0054323228745437185,-0.18189791778357148
CAN,2016-02-17,70,,1509.0,70,0,0.03405859251568636,0.04684317718940937,0.046875,0.02811227087576375,0.04685378479293958,0.6770320718543396
CAN,2016-02-18,28,,892.0,28,0,0.020132713402248002,0.018329938900203666,0.018342391304347828,0.011000453820951033,0.018334089701585052,0.08563765275938441
CAN,2016-02-19,15,,732.0,15,0,0.016521464361486028,0.009504412763068567,0.009510869565217392,0.0057039390182709055,0.009506565030451507,-0.09741300077000646
CAN,2016-02-20,45,,,45,0,0.0,0.02987101154107264,0.029891304347826088,0.017926665485994274,0.029877775809990452,0.3250115842978186
CAN,2016-02-21,4,,,4,0,0.0,0.002036659877800407,0.0020380434782608695,0.0012222726467723368,0.0020371210779538945,-0.25230201529487567
CAN,2016-02-22,16,,2765.0,16,0,0.062406897485667856,0.010183299389002037,0.010190217391304348,0.006111363233861685,0.010185605389769474,-0.08333218126774562
CAN,2016-02-23,10,,,10,0,0.0,0.006109979633401222,0.006114130434782609,0.003666817940317011,0.006111363233861684,-0.16781709828131064
CAN,2016-02-24,21,,,21,0,0.0,0.013577732518669382,0.01358695652173913,0.00814848431181558,0.013580807186359298,-0.01292808375644144
CAN,2016-02-25,26,,1330.4,26,0,0.030027535773935812,0.01697216564833673,0.016983695652173912,0.010185605389769474,0.016976008982949122,0.05747601375486274
CAN,2016-02-26,16,,521.5,16,0,0.011770414842233557,0.010183299389002037,0.010190217391304348,0.006111363233861685,0.010185605389769474,-0.08333218126774562
CAN,2016-02-27,8,,,8,0,0.0,0.0047522063815342835,0.004755434782608696,0.0028519695091354528,0.004753282515225754,-0.19597873728583232
CAN,2016-02-28,9,,,9,0,0.0,0.005431093007467753,0.005434782608695652,0.0032593937247262315,0.0054323228745437185,-0.18189791778357148
CAN,2016-02-29,16,,608.0,16,0,0.0137227463548955,0.010183299389002037,0.010190217391304348,0.006111363233861685,0.010185605389769474,-0.08333218126774562
CAN,2016-03-01,19,,,19,0,0.0,0.012219959266802444,0.012228260869565218,0.007333635880634022,0.012222726467723368,-0.041089722760963114
CAN,2016-03-02,18,,7804.5,18,0,0.17614995711641765,0.011541072640868975,0.01154891304347826,0.0069262116650432425,0.011543686108405402,-0.05517054226322395
CAN,2016-03-03,19,,608.0,19,0,0.0137227463548955,0.012219959266802444,0.012228260869565218,0.007333635880634022,0.012222726467723368,-0.041089722760963114
CAN,2016-03-04,17,,4098.0,17,0,0.09249311605651604,0.010862186014935505,0.010869565217391304,0.006518787449452463,0.010864645749087437,-0.06925136176548478
CAN,2016-03-05,3,,,3,0,0.0,0.0013577732518669382,0.001358695652173913,0.0008148484311815579,0.0013580807186359296,-0.2663828347971365
CAN,2016-03-06,3,,,3,0,0.0,0.0013577732518669382,0.001358695652173913,0.0008148484311815579,0.0013580807186359296,-0.2663828347971365
CAN,2016-03-07,20,,1336.8,20,0,0.030171985735566287,0.012898845892735914,0.012907608695652174,0.007741060096224802,0.012901766827041335,-0.027008903258702276
CAN,2016-03-08,21,,1363.0,21,0,0.030763327765991062,0.013577732518669382,0.01358695652173913,0.00814848431181558,0.013580807186359298,-0.01292808375644144
CAN,2016-03-09,43,,5279.727272727273,43,0,0.11916506280700748,0.028513238289205704,0.028532608695652172,0.017111817054812718,0.028519695091354526,0.29684994529329695
CAN,2016-03-10,11,,1035.0,11,0,0.023360267232429018,0.006788866259334691,0.006793478260869565,0.00407424215590779,0.006790403593179649,-0.1537362787790498
CAN,2016-03-11,23,,1673.75,23,0,0.03777705051234596,0.01493550577053632,0.014945652173913044,0.008963332742997137,0.014938887904995226,0.015233555248080233
CAN,2016-03-12,15,,4327.0,15,0,0.09766171624610662,0.009504412763068567,0.009510869565217392,0.0057039390182709055,0.009506565030451507,-0.09741300077000646
CAN,2016-03-13,7,,,7,0,0.0,0.004073319755600814,0.004076086956521739,0.0024445452935446736,0.004074242155907789,-0.21005955678809315
CAN,2016-03-14,16,,608.0,16,0,0.0137227463548955,0.010183299389002037,0.010190217391304348,0.006111363233861685,0.010185605389769474,-0.08333218126774562
CAN,2016-03-15,35,,1999.0,35,0,0.04511804270301991,0.02308214528173795,0.02309782608695652,0.013852423330086485,0.023087372216810804,0.18420338927521027
CAN,2016-03-16,55,,408.5,55,0,0.009219970207195415,0.03665987780040733,0.036684782608695655,0.022000907641902066,0.036668179403170104,0.46581977932042706
CAN,2016-03-17,99,,677.0,99,0,0.0152800975037241,0.06653088934147998,0.06657608695652174,0.03992757312789634,0.06654595521316056,1.0853758374199038
CAN,2016-03-18,42,,608.0,42,0,0.0137227463548955,0.027834351663272233,0.027853260869565216,0.016704392839221937,0.027840654732036556,0.28276912579103614
CAN,2016-03-19,6,,,6,0,0.0,0.0033944331296673455,0.0033967391304347825,0.002037121077953895,0.0033952017965898245,-0.224140376290354
CAN,2016-03-20,17,,,17,0,0.0,0.010862186014935505,0.010869565217391304,0.006518787449452463,0.010864645749087437,-0.06925136176548478
CAN,2016-03-21,14,,608.0,14,0,0.0137227463548955,0.008825526137135099,0.008831521739130434,0.005296514802680127,0.008827524671133543,-0.1114938202722673
CAN,2016-03-22,12,,,12,0,0.0,0.00746775288526816,0.007472826086956522,0.0044816663714985685,0.007469443952497613,-0.13965545927678896
CAN,2016-03-23,27,,2772.25,27,0,0.06257053220782738,0.017651052274270197,0.017663043478260868,0.010593029605360254,0.017655049342267085,0.07155683325712357
CAN,2016-03-24,24,,536.0,24,0,0.01209768428655261,0.015614392396469789,0.015625,0.009370756958587915,0.015617928264313189,0.029314374750341068
CAN,2016-03-25,15,,3604.0,15,0,0.08134338464316346,0.009504412763068567,0.009510869565217392,0.0057039390182709055,0.009506565030451507,-0.09741300077000646
CAN,2016-03-26,5,,,5,0,0.0,0.0027155465037338763,0.002717391304347826,0.0016296968623631157,0.0027161614372718593,-0.23822119579261483
CAN,2016-03-27,9,,2825.0,9,0,0.0637611158759536,0.005431093007467753,0.005434782608695652,0.0032593937247262315,0.0054323228745437185,-0.18189791778357148
CAN,2016-03-28,17,,1564.4,17,0,0.0353089874960502,0.010862186014935505,0.010869565217391304,0.006518787449452463,0.010864645749087437,-0.06925136176548478
CAN,2016-03-29,63,,3213.7272727272725,63,0,0.07253480956816848,0.042090970807875085,0.042119565217391304,0.025260301366628296,0.04210050227771382,0.5784663353385138
CAN,2016-03-30,64,,3116.5714285714284,64,0,0.07034197238684216,0.04276985743380855,0.042798913043478264,0.025667725582219074,0.042779542637031785,0.5925471548407746
CAN,2016-03-31,37,,3381.0,37,0,0.07631020629260145,0.024439918533604887,0.024456521739130436,0.014667271761268044,0.024445452935446737,0.21236502827973194
CAN,2016-04-01,21,,3425.0,21,0,0.077303299778811,0.013577732518669382,0.01358695652173913,0.00814848431181558,0.013580807186359298,-0.01292808375644144
CAN,2016-04-02,10,,3405.0,10,0,0.07685189364871575,0.006109979633401222,0.006114130434782609,0.003666817940317011,0.006111363233861684,-0.16781709828131064
CAN,2016-04-03,24,,,24,0,0.0,0.015614392396469789,0.015625,0.009370756958587915,0.015617928264313189,0.029314374750341068
CAN,2016-04-04,106,,696.1666666666666,106,0,0.015712695045065377,0.07128309572301425,0.07133152173913043,0.04277954263703179,0.07129923772838631,1.1839415739357297
CAN,2016-04-05,171,,547.5,171,0,0.012357242811357378,0.11541072640868975,0.11548913043478261,0.06926211665043243,0.11543686108405403,2.099194841582684
CAN,2016-04-06,60,,1651.0,60,0,0.03726357603936262,0.04005431093007468,0.04008152173913043,0.024038028719855963,0.04006338119975993,0.5362238768317312
CAN,2016-04-07,58,,2285.3333333333335,58,0,0.05158067379888352,0.038696537678207736,0.03872282608695652,0.0232231802886744,0.03870530048112399,0.5080622378272096
CAN,2016-04-08,71,,1682.0,71,0,0.037963255541010245,0.04752206381534284,0.04755434782608696,0.02851969509135453,0.04753282515225754,0.6911128913566005
CAN,2016-04-09,35,,1392.0,35,0,0.03141786665462917,0.02308214528173795,0.02309782608695652,0.013852423330086485,0.023087372216810804,0.18420338927521027
CAN,2016-04-10,24,,,24,0,0.0,0.015614392396469789,0.015625,0.009370756958587915,0.015617928264313189,0.029314374750341068
CAN,2016-04-11,84,,1458.8,84,0,0.032925563129147295,0.05634758995247793,0.05638586956521739,0.03381620989403465,0.056360349823391075,0.8741635448859914
CAN,2016-04-12,74,,2809.114285714286,74,0,0.06340257043547795,0.04955872369314324,0.049592391304347824,0.029741967738126866,0.04956994623021144,0.7333553498633829
CAN,2016-04-13,107,,7137.5,107,0,0.16109556267774117,0.07196198234894773,0.07201086956521739,0.04318696685262257,0.07197827808770427,1.1980223934379906
CAN,2016-04-14,43,,3092.3,43,0,0.06979415880467657,0.028513238289205704,0.028532608695652172,0.017111817054812718,0.028519695091354526,0.29684994529329695
CAN,2016-04-15,28,,286.0,28,0,0.006455107660362028,0.018329938900203666,0.018342391304347828,0.011000453820951033,0.018334089701585052,0.08563765275938441
CAN,2016-04-16,22,,2182.0,22,0,0.049248408793391416,0.014256619144602852,0.014266304347826086,0.008555908527406359,0.014259847545677263,0.001152735745819396
CAN,2016-04-17,15,,1290.0,15,0,0.029115695391143413,0.009504412763068567,0.009510869565217392,0.0057039390182709055,0.009506565030451507,-0.09741300077000646
CAN,2016-04-18,20,,666.25,20,0,0.015037466708797905,0.012898845892735914,0.012907608695652174,0.007741060096224802,0.012901766827041335,-0.027008903258702276
CAN,2016-04-19,25,,,25,0,0.0,0.016293279022403257,0.016304347826086956,0.009778181174178694,0.016296968623631156,0.0433951942526019
CAN,2016-04-20,38,,4362.5,38,0,0.09846296212702568,0.025118805159538356,0.025135869565217392,0.015074695976858822,0.0251244932947647,0.22644584778199278
CAN,2016-04-21,116,,1916.0,116,0,0.043244707263124633,0.07807196198234895,0.078125,0.046853784792939585,0.07808964132156597,1.324749768958338
CAN,2016-04-22,38,,4855.333333333333,38,0,0.10958636151612272,0.025118805159538356,0.025135869565217392,0.015074695976858822,0.0251244932947647,0.22644584778199278
CAN,2016-04-23,34,,2801.5,34,0,0.06323071367309169,0.02240325865580448,0.022418478260869564,0.013444999114495705,0.02240833185749284,0.17012256977294943
CAN,2016-04-24,11,,,11,0,0.0,0.006788866259334691,0.006793478260869565,0.00407424215590779,0.006790403593179649,-0.1537362787790498
CAN,2016-04-25,18,,,18,0,0.0,0.011541072640868975,0.01154891304347826,0.0069262116650432425,0.011543686108405402,-0.05517054226322395
CAN,2016-04-26,30,,2129.5,30,0,0.04806346770189139,0.019687712152070606,0.01970108695652174,0.011815302252132592,0.019692170420220985,0.11379929176390609
CAN,2016-04-27,9,,,9,0,0.0,0.005431093007467753,0.005434782608695652,0.0032593937247262315,0.0054323228745437185,-0.18189791778357148
CAN,2016-04-28,12,,,12,0,0.0,0.00746775288526816,0.007472826086956522,0.0044816663714985685,0.007469443952497613,-0.13965545927678896
CAN,2016-04-29,9,,3292.0,9,0,0.0743014490136776,0.005431093007467753,0.005434782608695652,0.0032593937247262315,0.0054323228745437185,-0.18189791778357148
CAN,2016-04-30,1,,,1,0,0.0,0.0,0.0,0.0,0.0,-0.29454447380165816
CAN,2016-05-01,6,,3235.0,6,0,0.07301494154290615,0.0033944331296673455,0.0033967391304347825,0.002037121077953895,0.0033952017965898245,-0.224140376290354
CAN,2016-05-02,15,,,15,0,0.0,0.009504412763068567,0.009510869565217392,0.0057039390182709055,0.009506565030451507,-0.09741300077000646
CAN,2016-05-03,29,,2901.5,29,0,0.06548774432356791,0.019008825526137134,0.019021739130434784,0.011407878036541811,0.019013130060903015,0.09971847226164525
